actor_id,actor_id
1420182,1420184
125826,1420182
1420182,2413496
52021,124589
2106,1975585
2963,3712
3712,533195
3712,22810
3712,21278
2154,3712
1152,3712
1150,3712
3712,15112
190,3712
3712,102760
3712,96698
67600,1474983
52605,1474983
11007,29406
1892,29406
4757,1252726
64,1252726
10168,1252726
157818,1252726
15234,114760
21132,114760
63,114760
4687,114760
17303,114760
3972,114760
16850,262023
21200,262023
2680,262023
147977,577478
2505,147977
44151,147977
147977,1284159
20,147977
147977,928931
15112,147977
56778,147977
189230,221032
221032,1223630
221032,1539693
17881,1497611
212689,1497611
78439,1497611
1892,1497611
4430,1497611
17141,1497611
3197,1497611
450,1497611
2208,1497611
2977,1497611
21041,1497611
149089,1497611
2880,1497611
19654,97406
54789,97406
55636,97406
68122,97406
2838,97406
23119,97406
12640,97406
20362,97406
97406,194477
287,59967
20750,59967
27643,59967
11870,59967
1294,59967
35551,59967
19974,59967
59967,78029
3128,59967
504,59967
54882,59967
40900,59967
9296,59967
21354,59967
16850,59967
59967,68495
11091,59967
8395,59967
138,59967
5140,59967
24203,59967
58098,59967
13636,32905
23659,32905
32905,84932
32905,1215477
32905,72208
32905,973651
1201716,1423520
22970,1423520
1159982,1423520
1023139,1423520
2524,1423520
86654,1423520
1206334,1423520
505710,1423520
1388593,1423520
1423520,2217977
1423520,1969994
8780,1423520
1423520,1437491
131362,1423520
1471026,3110983
65303,225270
77721,79966
59117,77721
177240,998387
31,77721
77721,129527
488,77721
351,77721
28744,77721
75893,77721
77721,1194111
123884,291263
61350,75540
12206,61350
118,61350
36208,61350
61350,129527
61350,110008
9880,61350
38785,61350
61350,150536
61350,152523
1233,61350
61350,77721
61350,123884
27753,61350
61350,79692
61350,1493224
61350,1184801
61350,75893
3110983,3111017
219378,3110983
3064,3110983
1034194,1422536
1034194,1406940
62,21817
3416,21817
38406,1274291
13309,1274291
159572,1274291
82702,1274291
54421,1274291
92563,1274291
1274291,1412258
1229963,1274291
13256,550869
13256,26882
7026,1193604
17051,1193604
36594,1193604
1108,1193604
12208,1193604
28042,1193604
9147,1069504
32224,1925311
968367,1154054
968367,997593
968367,1771409
53937,968367
968367,1026947
9209,968367
968367,1179651
968367,1010157
968367,1761634
33181,968367
968367,1373659
968367,1489764
968367,2286683
968367,2193774
968367,2362790
53674,1016072
3872,5847
5847,78533
5469,5847
204,5847
488,5847
5847,10279
2310,5847
158637,1094715
24265,158637
6905,30123
15832,30123
2314,30123
5602,30123
30123,938901
5606,30123
18364,30123
725,30123
30123,104997
4964,30123
14837,30123
6449,30123
30123,1921133
30123,933073
3974,4964
3392,4964
1032,4964
4964,6352
2165,4964
4964,5342
4483,4964
4964,586796
4964,15425
1152,4964
4964,11701
1243,4964
1776,4964
514,4964
4964,10722
4964,7067
4964,6449
1930,4964
4964,11057
4964,1662371
8944,11787
11786,11787
11770,11787
8944,11786
11786,1181524
11786,15508
11770,11786
3,14692
8944,14692
2,14692
1281,14692
2157,14692
14692,41292
11770,14692
14464,14692
14692,64141
14692,1267684
6161,9221
9221,10594
9221,21605
9221,10017
9221,138237
9221,16544
9221,10279
9221,11991
1,9221
3087,9221
9221,9909
9221,12248
9221,11770
8226,9221
9221,1173259
9221,3030661
3556,9221
9221,71535
2282,16378
16378,114652
16378,146687
240,16378
16378,23378
98,16378
929825,1267329
929825,938972
102649,929825
102786,929825
8177,929825
40036,929825
75696,929825
113461,929825
11703,929825
89462,929825
13309,929825
1896,929825
73988,929825
9780,929825
84933,929825
15563,929825
114674,929825
929825,935512
112566,929825
510,929825
33300,929825
112690,929825
51864,929825
9788,929825
929825,1455336
53918,929825
929825,1107983
929825,1025680
84932,929825
41694,929825
165877,929825
142603,929825
929825,1385039
10871,59466
20387,59466
38670,59466
3392,59466
1032,59466
32030,59466
33677,59466
59466,102445
59466,1012174
25837,59466
54025,59466
7467,59466
11770,15508
8944,15503
15503,1217934
15503,237405
10051,15503
15503,1169068
2106,15503
11770,15503
3380,15503
15503,1229963
19537,54025
6885,54025
54025,71070
2227,54025
17647,54025
54025,61134
54025,102445
34695,54025
54025,130030
26485,118590
5538,1137903
20766,1137903
11370,1137903
2228,1137903
2157,1137903
10592,1137903
2975,1137903
30710,1137903
5216,1137903
11701,1137903
59538,1137903
96082,1137903
3636,1137903
1884,1137903
4175,182009
18975,182009
36594,182009
144009,182009
113224,182009
182009,357551
84058,113266
113266,122047
238157,947599
947599,1016497
947599,1085210
568969,1350104
1350104,1362012
7623,19850
19850,55086
19850,1134883
19850,84214
19850,49706
19850,53650
3713,19850
500,19850
19850,180486
19850,109438
18686,19850
19850,69597
19850,1100144
11649,19850
19850,237405
564,19850
19850,1224390
19850,52647
19850,95189
15293,19850
17883,19850
143341,1016496
1016496,1535973
1748,1755
1754,1755
1755,2393
1755,1213786
1755,3033
16217,51864
1896,51864
51864,1765068
2178,51864
20158,51864
5281,51864
4724,51864
15565,51864
51864,59017
51864,60482
16897,51864
8851,51864
51864,88161
98,51864
121776,591999
227372,591999
150694,591999
278926,591999
129555,591999
591999,1052169
591999,1014965
460594,591999
591999,1019761
56256,591999
591998,591999
591999,1206192
591999,1166094
591999,1052351
227139,591999
591999,1128305
576035,591999
565389,591999
13991,14730
9066,13991
13991,24937
69230,69236
69236,102786
1100,69236
57970,69236
69236,113460
9315,69236
69236,1561053
69236,935512
46432,69236
69236,1130146
69236,147904
57637,69236
69231,69236
69236,1229159
69236,1045861
207558,1174091
20277,1403115
2467,1403115
556356,1403115
20240,1403115
59645,1228710
81869,85977
85977,1812314
77330,1228710
277101,1228710
13604,277101
11701,83051
707,1222446
13333,1222446
6972,1222446
1923,1222446
6450,1222446
3291,1222446
1215162,1222446
131814,1222446
5292,59017
2231,59017
4430,59017
13309,59017
380,59017
53336,59017
9188,59017
9780,59017
3035,59017
26485,59017
1776,59017
59017,59839
59017,88161
3092,1206337
5472,1206337
34901,1206337
2039,1206337
782,1206337
1203789,1206337
80860,1206337
37632,1631710
8784,1631710
1298360,1631710
206739,1631710
1813,1425934
19394,1425934
5657,1425934
8395,1425934
1425934,2648891
1425934,1911673
4958,29617
1979,29617
29617,36208
9880,29617
3896,5312
5312,93210
5312,18345
5312,84645
5312,1602433
5312,11856
39187,188402
7027,188402
96280,188402
188402,220235
188402,1211881
81200,1434819
563891,1434819
1120760,1546529
1546529,1962705
1107983,1546529
11160,1818006
10814,1818006
80967,1818006
11366,1818006
4275,146287
73931,1047590
937039,1047590
6591,1047590
9066,1047590
47826,581208
1957,20235
997593,1081918
1081918,1771409
1137,908548
908548,1277198
569,908548
459980,908548
589512,908548
175829,908548
3124,908548
1813,908548
2232,908548
908548,1142720
22970,908548
561869,908548
3141,908548
12210,908548
1145,908548
95105,908548
908548,980177
136495,908548
10698,908548
41670,908548
54291,908548
35137,84433
84433,212080
65606,997593
65606,1771409
4774,65606
18298,65606
23678,65606
65605,65606
65606,123526
65605,102786
33663,65605
65605,216674
65605,109383
65605,997593
65605,1771409
61109,65605
1487,65605
65605,116341
20907,65605
65605,104779
16483,65605
18802,65605
8171,65605
521,65605
65605,159572
65605,82702
4720,65605
18746,65605
50576,65605
4521,65605
3084,65605
65605,1220273
19011,65605
65605,181934
23678,65605
46432,65605
7502,65605
65605,2205684
65605,1195803
36424,65605
65605,1107983
19742,65605
325,65605
65605,2245460
65605,84932
65605,107379
65605,172747
190,65605
65605,93328
65605,234120
65605,1008292
65605,1235233
9309,65605
65605,569166
65605,133248
65605,1931888
65605,123526
20156,65605
65605,204484
65605,1246373
10859,453272
2109,234136
3027,234136
6952,85068
24045,85068
2222,85068
12074,85068
52119,85068
40279,85068
29298,85068
452,85068
53862,85068
14406,85068
85068,120831
69718,85068
55536,85068
7090,85068
16478,85068
21703,85068
52601,85068
4491,85068
58184,85068
1158,85068
21200,85068
85068,208099
5374,85068
4251,85068
53863,85068
21277,85068
64344,85068
14409,85068
23959,85068
14407,85068
14405,85068
11076,85068
13638,85068
59258,96316
96316,2413496
57669,1414549
33260,1414549
78064,1008141
1008141,1220273
172747,1008141
4720,2089087
6485,2089087
1025375,2089087
2015428,2089087
11275,1497530
10586,1497530
5469,1497530
575814,1497530
1327,1211193
1748,1211193
31136,2089086
998387,2089086
2089086,2698165
1672624,2089086
18918,1641200
52760,1747169
16481,1747169
1336,59293
11090,64103
82426,1639424
3391,67151
35029,67151
67151,931771
58549,67151
93792,94185
93792,2301996
22227,212913
133979,212913
116295,212913
165899,212913
39121,69122
10823,39121
33663,39121
2387,39121
524,39121
39121,586796
7621,39121
39121,46392
15425,39121
19013,39121
6485,39121
39121,132833
39121,64809
39121,1521445
33684,39121
19995,39121
37317,39121
39121,229715
325,39121
39121,163555
39121,111946
39121,1443606
39121,1353532
2303,39121
39121,1096823
7487,39121
39121,1387548
9047,37045
5064,9047
3905,9047
9047,149214
17051,1857200
1298900,1857200
22128,1216355
205459,1216355
2227,1216355
18248,1216355
6613,1216355
1216355,1368507
24264,1216355
46772,1216355
1003082,1216355
1216355,1481238
14407,1216355
87035,1216355
108889,1216355
882,1140129
3490,1140129
17419,1140129
3085,1140129
37089,1140129
1140129,1625558
125025,1140129
2879,1140129
74715,1140129
205307,1140129
964843,1140129
1052109,1140129
1140129,2908628
16379,1140129
1140129,2413496
1140129,2430634
1140129,1250729
84059,1207061
227135,1207061
464011,1207061
1019169,1207061
1207061,1371588
93103,114867
114867,122047
73963,114867
113263,114867
114867,1206292
19429,1173223
1923,239877
2440,1197058
5168,1197058
1037,1197058
10215,1197058
1922,1197058
33404,1197058
83633,1101345
83633,159572
82702,83633
4720,83633
1341,83633
14386,83633
83633,969218
19429,83633
83633,1740860
3061,26706
517,26706
3872,3932
2282,23378
504,23378
9880,23378
1158,23378
224,23378
23378,34263
42,23378
8799,11991
8799,43451
1086,8799
23378,1075108
10279,28437
5511,28437
37759,1221045
86045,1221045
98104,128741
4581,128741
17123,128741
6949,128741
1255,128741
128741,1488236
26717,128741
128741,1220246
116,562730
997593,1393916
1393916,1771409
1393915,1393916
7399,1493218
132312,1493218
14670,236021
178425,236021
236021,1234688
77993,132078
2178,77993
39126,77993
11664,77993
77993,97618
77993,1040096
10491,77993
83349,1061822
519,92582
863,92582
102786,207706
207706,1508927
33663,207706
207706,1004584
57563,207706
4720,207706
27765,207706
207706,1218795
207706,1234213
207706,939037
207706,2266219
19011,207706
181934,207706
74266,207706
104032,207706
207706,501362
207706,1223630
207706,223820
207706,1107983
19742,207706
207706,230898
207706,2687251
111946,207706
107379,207706
207706,553506
207706,1229159
207706,1600254
207706,1230027
207706,2175419
207706,2271164
207706,2198533
102786,104032
33663,104032
104032,216674
57970,104032
21111,104032
104032,150882
104032,1561053
104032,984100
104032,223820
104032,1229159
104032,523439
104032,492716
59839,104032
104032,1435489
104032,1642417
50,1957
1957,2461
1957,3783
1957,28782
1957,2303
1957,1173480
59293,2023358
128645,2023358
2023358,2164506
1146,8801
8801,10279
41356,116202
23229,116202
116202,145587
83357,116202
45754,116202
6730,1219469
98104,1219469
11108,1219469
11181,1219469
19996,1219469
47644,1219469
8537,1219469
110875,1219469
17835,1219469
53519,1219469
47646,1219469
1255,1219469
42604,1219469
12657,1219469
7027,1219469
30364,1219469
3380,1219469
44731,1219469
1219469,2413496
194961,1219469
1219469,1225257
340927,1219469
62960,1219469
223573,1219469
18735,1219469
82104,1031067
131871,1031067
226366,1031067
1031067,1223878
83002,507837
507837,2413496
1032,41561
8857,41561
1205395,1234015
1234015,1500569
1234015,1522034
1220503,1234015
133248,1234015
40863,1445606
4764,1445606
39995,1445606
56578,1445606
95266,556086
2079281,2079295
1121198,2112439
59839,1121198
12094,1579769
2598,1579769
1100,1579769
1327,1579769
3085,1579769
6593,1579769
41419,1579769
782,1579769
1152,1579769
143210,1579769
120931,1579769
383,1579769
108810,1579769
16481,1579769
9248,1579769
280,1579769
10730,1579769
77886,1579769
59839,1579769
5539,1579769
1081077,1579769
3556,1579769
147057,1579769
79952,1579769
6968,12670
12670,159572
12670,82702
12670,212208
12670,14386
12670,83526
12670,78875
12670,111455
5953,1195236
166823,1188972
44127,166823
70233,166823
166823,191570
17306,76519
76519,1840875
8857,76519
4165,76519
7301,76519
3636,76519
13776,76519
9208,76519
76519,562695
16757,76519
2769,76519
18735,76519
76594,1446677
24967,1446677
1446677,1915620
78589,1446677
111455,1446677
1446677,1877692
129193,1446677
1446677,2181224
1446677,1473975
17787,33448
11275,33448
20277,33448
15576,33448
13333,33448
8534,33448
33448,47468
9138,33448
1292,33448
2629,33448
21553,33448
33448,1218303
33448,83701
23709,33448
6637,33448
3359,33448
33448,3030661
33448,1277345
19274,1686204
85,1686204
2232,1686204
29222,1686204
1686204,2805590
1137,27978
24397,27978
27977,27978
27978,51918
13333,55643
1246,55643
12150,55643
6352,141014
782,141014
517,141014
234934,1017294
111801,1017294
440414,1017294
17051,1422977
16847,1422977
1422977,1452046
8211,1422977
232006,1422977
934281,1422977
87310,1422977
58549,1422977
69230,92563
43774,92563
3284,92563
1487,92563
11288,92563
18802,92563
92563,131519
10592,92563
92563,159572
82702,92563
64809,92563
18517,92563
23678,92563
92563,150810
92563,95076
92563,92569
92563,567130
92563,567129
92563,237419
91405,92563
63311,92563
92561,92563
92563,208727
92563,1978406
7487,92563
92563,1186015
92563,1031806
2632,1687573
78029,1687573
1105079,1687573
27102,1687573
1059572,1687573
9309,1687573
587,21462
9560,21462
21462,31309
1162,21462
1037,21462
11626,21462
21462,26513
13637,21462
21462,38225
7570,21462
21457,21462
5823,21462
18589,21462
368,21462
21462,26483
21377,21462
20284,21462
21462,66776
102786,1046498
1046498,1508927
33663,1046498
62712,1046498
58769,1046498
984100,1046498
1046498,1338290
1046498,1229152
1046498,2073292
1046498,2908628
549605,1046498
1046498,1230108
34597,1046498
1046498,1136874
1046498,1229159
1046498,2036215
1046498,4274650
1046498,1697479
1046498,2138148
97186,1223630
102786,501362
56890,1223630
501362,1508927
102786,1223630
33663,501362
216674,501362
216674,1223630
501362,997593
501362,1771409
77335,1223630
18802,1223630
41419,1223630
17087,501362
1220273,1223630
501362,1877175
223820,501362
501362,1234780
501362,2271218
501362,1230140
90141,1223630
1040841,1223630
102603,1223630
77942,1223630
172747,1223630
1223630,1229159
10648,1223630
1223630,1225274
1223630,2413496
97576,495384
47712,192927
25441,192927
47632,192927
1836,192927
202734,207558
55469,207558
108,207558
102786,240633
33663,240633
8261,240633
74093,240633
240633,1217309
11669,240633
240633,2471327
1840,240633
230898,240633
83979,240633
12897,240633
240633,1173480
933333,1380904
110001,932958
116,932958
10215,932958
414041,932958
39624,932958
215818,932958
932958,2487145
169471,1559453
17773,154000
15152,154000
100653,154000
41292,154000
9562,154000
59153,154000
31138,154000
8177,2230383
11110,25113
75913,1128092
570549,1233094
1257671,2589093
38707,1224170
38707,85176
38707,88123
2461,38707
38707,505710
38707,226370
74615,1978175
62072,1115984
500,11065
11065,19144
8945,11065
3291,11065
3087,11065
11065,223820
11065,15112
11065,1216989
2887,3909028
6553,3909028
10959,1191330
1152,1191330
170977,1191330
3223,1107016
9206,1107016
109,1107016
15110,1107016
7399,1107016
80757,1107016
150,1107016
56381,1107016
33663,3409801
3409801,3409805
134698,174982
174982,1225257
11184,230572
162414,230572
53714,56381
11826,56381
1231,56381
3223,56381
56381,81684
41694,56381
56381,933073
1726,2222
1726,4610
4,1726
1726,9248
1726,170497
1726,14911
1726,12988
1726,16938
1726,52968
2053,3981
2712,3981
2714,3981
869,3981
2710,3981
3986,11149
3986,16940
1100,3986
3392,3986
3986,16483
3986,29369
3986,10222
3986,9168
3986,7180
3986,34695
510,61704
11770,61704
102786,1209117
1209117,1508927
33663,1209117
216674,1209117
116341,1209117
57563,1209117
50576,1209117
1209117,2908628
501362,1209117
1209117,1229159
1209117,1234780
1209117,1229129
1209117,1541848
66221,73177
73177,116482
71010,73177
52886,73177
37421,73177
3027,73177
9208,73177
97186,219201
19013,219201
219201,237405
44127,1412012
5741,1412012
62863,1412012
1174227,1412012
77080,1412012
499459,1412012
5064,1220627
207004,1220627
1220627,1466531
16327,21277
21277,68812
2232,21277
21277,27765
21277,50576
5606,21277
21277,176027
21277,21457
5823,21277
14,21277
21277,1040841
21277,37421
21277,83170
6449,21277
21277,26664
13565,21277
16896,21277
9208,21277
20277,1390505
12133,1390505
25136,1088620
22809,1088620
55472,1088620
11207,1088620
8436,1088620
1088620,1246784
118034,1088620
115680,1088620
10747,1088620
220142,1088620
11184,1088620
84527,1088620
18022,1088620
1088620,1192779
14407,1088620
21345,1088620
66791,1088620
1029653,1088620
21577,41029
21577,47826
21577,233491
9766,58728
34502,95750
95750,1818483
92404,92429
502,87835
27396,87835
87833,87835
87835,141683
20548,1091459
928931,997593
928931,1771409
41694,928931
51797,62095
4587,62095
26664,62095
38670,84021
84021,169292
84021,1812314
455,84021
83276,1277544
54502,1277544
1133957,2079281
1769,106704
569,175285
26467,175285
39658,175285
175285,1244130
56867,175285
1241939,2705230
1287268,2705230
78229,133401
78229,111946
7026,37983
37983,71580
5081,37983
6949,37983
2206,37983
37983,937041
37983,47714
879,64344
16483,64344
887,64344
7171,64344
7180,64344
18326,64344
9309,64344
15903,64344
138,9259
3087,9259
9259,96082
9259,562695
79362,1602433
148609,1602433
1533,87773
5472,87773
1003,87773
2282,87773
6519,87773
76793,87773
3392,87773
87773,1364815
78749,87773
52605,87773
8436,87773
87773,93290
67773,87773
1246,87773
955,87773
52763,87773
35793,87773
69709,87773
86014,87773
5471,87773
26291,87773
87773,1812314
35742,87773
87773,142626
85672,87773
41694,87773
87773,2814160
85035,87773
87773,225423
72118,87773
77235,87773
35745,87773
35776,87773
87773,3962153
35736,87773
3784,43553
3783,3784
3784,27977
3784,69488
3784,15200
16940,27964
2778,27964
3416,27964
27964,1611609
2975,27964
21278,27964
12640,27964
27964,1224484
13637,27964
14990,27964
27964,92565
27964,1928722
11770,27964
27964,1232126
27964,533007
27964,1408146
74294,176023
2887,74294
5741,74294
74294,92563
45124,74294
74294,579551
1893,1737305
1646444,1737305
19492,84466
18277,84466
7633,84466
16475,21462
1466,21462
1614,21462
21462,40177
20929,21462
18892,21462
7633,21462
9208,21462
13566,21462
16757,21462
3149,21462
4347,21462
4299,21462
1923,1243489
38561,1243489
29699,1243489
91651,1243489
14999,54853
6197,11770
5048,11770
11770,98631
11770,33663
2176,11770
3392,11770
947,11770
1229,11770
11770,34546
6450,11770
488,11770
2034,11770
11770,15175
10828,11770
11770,62036
1,11770
11770,15416
11090,11770
7502,11770
11065,11770
4165,11770
11770,35475
11770,21183
6916,11770
11770,1636959
11770,57581
11770,1094069
33532,54470
10871,33532
1813,33532
19143,33532
1205,33532
16866,33532
488,33532
11091,33532
33532,59967
33532,187565
82104,1422261
82191,1422261
1926,1422261
21127,1422261
18249,1422261
2050,17287
2050,2975
2038,2050
2050,13918
6614,1731714
971299,1731714
1428081,1731714
1278725,1731714
2963,1189982
26162,1189982
586998,1189982
1055540,1189982
6159,101378
55093,101378
4040,101378
10437,60741
1979,60741
58737,60741
60741,219954
18,60741
12929,60741
46393,60741
53672,227849
224223,227849
1614,227849
227849,2702881
83633,1241442
128040,1241442
6384,71586
71586,221018
10980,71586
55934,71586
71586,80536
71586,237053
71586,2140965
1241442,1351550
1260409,1351550
63436,1351550
74688,2489955
1658528,2489955
131519,2489955
224231,2489955
1125581,1397778
937147,1125581
937897,2169111
2589,23931
743,10917
743,23880
2589,3894
743,81051
2589,25072
2589,2598
743,10222
743,9168
2589,15735
488,743
2589,1021684
2482,2589
1896,2589
2589,1777541
2589,8977
2589,11856
2589,76142
24,27516
488,27516
11770,27516
572195,1465526
572195,1157868
572195,2413496
9789,10866
488,10866
1243,10866
10866,117379
1233,10866
564,10866
10866,37042
10866,56205
1341,117760
83633,117760
21908,117760
62410,70690
62410,64439
1620,62410
21045,62410
62410,74375
62410,2602681
25246,62410
62410,986480
57609,62410
500,2283646
137426,2283646
13918,2283646
143892,2283646
1209774,1209775
1177552,2317012
1177552,2791164
20766,1349410
4566,1349410
5309,1349410
7056,1349410
9789,1349410
11356,1349410
204,1349410
1923,1349410
1160,1349410
1150,1349410
76215,1349410
1349410,1891568
10214,1349410
1201,1349410
89112,1349410
107170,1349410
77886,1349410
1614,1349410
24318,1349410
1349410,4018554
491,1349410
2147564,2712879
18976,61218
12897,61218
1461,969493
969493,1339289
969493,3458398
51382,62863
49001,62863
41091,62863
62863,176023
23659,62863
12111,62863
10279,62863
62863,1475135
2963,17242
17242,357551
17242,591834
17242,27104
17242,1180701
17242,85138
17242,49360
1776,17242
1769,17242
17242,2981369
93377,93379
93376,93379
93378,93379
62,1233560
1152,1233560
7487,1494194
78501,1233560
51750,1233560
32248,2158227
17018,32248
10882,32248
10989,32248
6366,32248
477,32248
32248,139549
32248,75066
15336,32248
32248,35862
32248,239877
32248,211395
32248,68384
32248,36663
21965,48791
21965,37191
65771,1520271
65771,4399895
52851,55751
16855,55751
1892,55751
33259,55751
8998,55751
55751,60253
71580,75073
75073,87243
5472,75073
5081,75073
116,75073
1813,75073
3061,75073
38941,75073
4175,52865
7404,52865
5342,52865
52865,81200
17421,52865
16377,52865
25884,52865
14991,52865
9626,52865
52865,141028
52865,62055
52865,1218219
36602,52865
6449,52865
15903,52865
2585,81248
7868,81248
81248,107602
81248,592587
81248,81249
81248,2616357
81248,928828
81248,123476
81248,92704
81248,107622
57637,81248
69231,81248
81248,81250
13007,81248
55165,81248
81248,229619
186329,928583
116,1602747
80415,1602747
115767,1602747
186329,554097
186329,1220273
186329,928578
66070,186329
172747,186329
2205,12833
2205,50583
4134,81248
19866,83813
24397,83813
24891,83813
190,83813
2877,3141
2877,56124
2877,4517
1888,2395
1487,1888
1888,9789
1888,994073
1888,18802
1888,24810
1888,14397
1888,44127
1888,21457
1888,1895
1888,46432
1888,90802
1888,8246
1888,32983
1888,4347
13021,1887324
1742091,1887324
11318,1887324
127130,1887324
36424,569532
36424,102786
36424,61109
36424,159572
36424,82702
13301,36424
1152,36424
5384,36424
36424,1220147
36424,155808
36424,54421
36424,1037299
8246,36424
36424,133307
16938,36424
36424,94158
36424,103902
36424,3140117
36424,122099
1068416,2314680
18626,2560581
16866,2560581
212208,2560581
11661,2560581
955,2560581
14386,2560581
964843,2560581
2314680,2560581
66776,2560581
111455,2560581
94511,2560581
5572,938972
4610,5572
139,5572
5572,113460
5572,77069
5572,50583
1243,5572
5572,21462
5572,5577
5572,16619
5572,89289
5572,40403
16866,1789730
15758,2314680
38225,1789730
66586,2314680
128057,1789730
520,2314680
13309,2314680
6613,2314680
21111,2314680
7570,2314680
937054,2314680
66776,2314680
1050881,2314680
59839,2314680
80486,2314680
2395,66776
8261,66776
26162,66776
7908,66776
6968,66776
35824,66776
10400,66776
38225,66776
14386,66776
5823,66776
66776,237405
12929,66776
66776,78577
66776,87255
66776,93708
66776,141028
66776,137022
66776,191977
66776,2452786
44731,66776
45042,66776
11857,66776
66776,133074
66776,107617
7885,66776
33404,66776
18892,66776
66776,80486
14528,66776
9066,66776
4347,66776
20156,66776
24937,66776
18735,66776
2632,7167
7167,12898
2395,7167
7167,7904
7167,56322
7167,56903
7167,55636
7167,56323
85,7167
7167,78303
1032,7167
31,7167
7167,18802
7167,11492
7167,14639
7167,78729
7167,10872
6159,7167
7167,81200
7167,17835
7167,10400
206,7167
7167,12219
776,7167
7167,102429
7167,71727
7167,1264366
7167,46432
7167,1430971
7167,62856
4517,7167
7167,141028
7124,7167
7167,9309
7167,84496
7167,15903
4347,7167
7167,459062
19292,21485
15903,21485
61964,181472
2157,63978
63978,191855
18352,63978
15886,63978
62049,63978
63978,1735828
63978,71794
137108,1085177
143210,1085177
31,1618271
1035,1618271
10860,1163873
31,1163873
10279,72742
207304,1242987
72100,1242987
216098,1242987
1193861,1236973
5540,7255
4783,7255
7255,95266
7255,8635
108,7255
11856,1524100
65421,2443558
59693,2443558
204,2443558
9209,2443558
1579,2443558
488,2269067
2217977,2269067
216674,2340180
291263,2340180
505710,2340180
1053305,2340180
1218671,2340180
2340180,2711299
1765068,2217977
1180698,2217977
52154,2217977
1107296,2217977
1254614,2217977
2217977,2962418
120608,1179651
120608,161147
120608,1217328
13299,120608
55983,109887
97185,109887
141888,161147
66071,161147
12073,55983
55983,164131
55983,1103687
141888,1103687
55983,136487
11669,55983
55983,141888
6159,55983
33923,55983
488,55983
1,55983
2106,55983
55983,56158
33162,55983
55983,64180
55983,97185
55983,64181
55983,360193
55983,192632
55983,65298
18326,64349
64349,2413496
64349,1214840
4937,183439
18976,183439
65605,183439
44796,52792
9309,44796
15903,44796
3489,162371
27319,162371
51329,162371
62,162371
287,162371
17051,162371
102786,162371
65717,162371
162371,216674
6885,162371
162371,208519
2231,162371
4495,162371
1813,162371
3284,162371
212,162371
35,162371
9273,162371
72129,162371
23659,162371
2228,162371
524,162371
78303,162371
58225,162371
7404,162371
11678,162371
59843,162371
83872,162371
10872,162371
83002,162371
81200,162371
2219,162371
4491,162371
7399,162371
142373,162371
162371,1837786
162371,441567
56158,162371
150810,162371
95875,162371
162371,1240868
776,1884703
1059572,1884703
1884703,2190083
57342,1830626
16855,1361198
33663,1361198
1247,1361198
76138,1361198
18802,1361198
1226857,1361198
78501,1361198
1247141,1361198
4038,2085303
58924,2085303
11703,2085303
13309,2085303
12977,2085303
9788,40036
9788,18249
1276,9788
9788,78029
9788,57949
5916,9788
4587,9788
9788,59650
172069,2133996
1083010,2133996
943183,2133996
3398,12219
3398,1023483
3398,21183
44736,588671
11701,938096
13604,54620
54620,133023
54620,201706
7087,59361
975,1328494
1926,1328494
2224,1328494
41042,1328494
215823,1328494
42627,1328494
4726,1706610
17637,1706610
11008,1706610
2283,1706610
1461,7087
500,7087
7087,52018
7087,47098
7087,18686
7087,159572
7087,82702
488,7087
7087,61824
2293,7087
5741,7087
510,7087
1,7087
7087,8977
240,7087
1776,7087
2106,7087
7087,8635
7087,12401
7087,17403
7087,59357
40,7087
533195,1192360
89300,1192360
27765,1192360
10279,1192360
12219,1192360
1191967,1192360
1192360,1430971
459062,1192360
18802,2493102
50576,2493102
141028,2493102
95779,2493102
1247141,2493102
563891,2493102
2493102,2829168
1234780,2493102
120575,2493102
120578,2493102
2232,35367
2157,35367
35367,136487
14991,35367
35367,164653
35367,71794
70689,102786
70689,76793
18897,70689
70689,969218
35780,70689
35742,70689
70689,2814160
1191967,2181254
13717,1191967
19184,158833
56890,158833
2109,158833
56930,158833
190,158833
16757,158833
115573,158833
17835,1475015
2206,1475015
1614609,1714643
6519,35778
35778,81869
35778,146957
35778,86014
35778,1812314
35778,224223
35778,2205684
35778,35780
35778,70689
35742,35778
35778,52969
35778,55061
35778,77235
35745,35778
35776,35778
35777,35778
35778,35782
35778,140771
35778,1189595
35778,230632
35736,35778
102786,2493101
216674,2493101
116341,2493101
73988,2493101
21111,2493101
27765,2493101
2493101,4309185
1040841,2493101
1107983,2493101
1189929,2493101
2493101,2829168
1779493,2493101
2301996,2493101
116341,1040841
50576,1040841
19011,1040841
33684,1040841
46432,1040841
90141,1040841
1040841,1311120
1040841,2456115
13716,1040841
47991,1040841
1040841,1189929
123073,1040841
230551,1040841
1200864,1455336
558267,1455336
150810,1455336
84932,1455336
32395,1455336
22215,1455336
116341,1311120
1311120,1523704
10279,1311120
1311120,2456115
1095786,1311120
1311120,2413496
120578,1311120
1246667,1582887
12657,34901
12657,34546
3926,12657
3359,12657
8654,226637
500,226637
17141,226637
2130,226637
3197,226637
6677,226637
57755,226637
517,226637
15799,226637
7904,85286
1064,85286
11885,85286
8984,85286
85286,102209
1229,85286
8945,85286
2714,85286
3905,85286
1341,85286
884,85286
4135,85286
8447,85286
18023,85286
280,85286
85286,100124
17857,85286
19576,85286
18973,55463
4724,55463
52139,55463
5292,1286878
11617,1286878
25541,1286878
