id,title,release_date,budget,revenue,vote_average,vote_count,popularity,genres,keywords
513510,All Light Will End,2018-03-24,0,0,5.333,24,4.496,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
101533,All in Good Time,2012-05-11,0,0,6.6,7,2.835,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[156578]
40657,All My Friends Are Funeral Singers,2010-05-25,0,0,5.9,5,0.6,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
298935,All Relative,2014-11-21,0,0,5.8,41,4.06,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[242, 208535]"
325744,All Saints Eve,2015-01-01,0,0,3.5,3,0.934,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
450806,All Saints,2017-08-25,0,0,5.9,48,18.432,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[972, 1293, 1499, 9672, 10332, 14765, 167475]"
86304,All Superheroes Must Die,2011-10-26,20000,0,4.3,38,5.594,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9715, 295702]"
324253,All Things Must Pass,2015-10-16,0,0,7.2,85,6.676,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[387, 1228, 208992, 210608, 210992]"
374020,All You Need Is Pag-ibig,2015-12-25,0,694830,6.1,4,1.419,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[6895, 9673]"
212747,All the Wrong Reasons,2013-11-01,1105736,0,5.8,12,3.522,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[447, 2754, 187056]"
461783,All These Small Moments,2019-01-17,0,0,6.6,34,5.813,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[704, 18068, 34262, 187056]"
183258,All Things To All Men,2013-04-05,6000000,0,4.402,51,9.377,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[212, 417]"
86815,Almayer's Folly,2012-01-25,0,0,6.6,14,1.641,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 187056]"
436459,Almost Friends,2017-11-17,0,0,6.372,238,15.123,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[9840]
251321,Aloft,2014-02-12,8000000,53086,5.513,118,13.871,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10902, 187056, 212913]"
334522,Alone in Berlin,2016-02-15,0,33125,6.715,358,17.203,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[220, 818, 1956, 207883]"
243794,Alone Yet Not Alone,2013-09-01,1000000,0,5.348,24,4.549,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",[]
329718,Finding Altamira,2016-04-01,8500000,0,5.7,125,9.842,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[514, 1964, 162342, 229262]"
126442,Alter Egos,2012-07-20,0,0,5.194,31,7.89,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9715, 33637]"
31196,Growth,2010-01-29,300000,0,5.38,79,6.472,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2041, 1706, 9744]"
513576,Always Be My Maybe,2019-05-31,0,0,6.65,1269,14.469,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[242, 582, 5167, 33476, 160246, 179485, 187056, 190070, 215253, 234212, 280028, 310062]"
636126,Always a Bridesmaid,2019-09-28,0,0,6.5,9,2.866,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
278086,Altman,2014-08-01,0,0,6.468,31,3.319,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
376581,Amateur Night,2016-08-12,0,0,5.596,178,18.53,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009, 1667, 2301, 5905, 12670, 13005, 13059, 155263, 155740, 155963, 187056, 228843]"
515333,Amateur,2018-04-06,0,0,6.41,282,11.577,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6075, 6496, 161643]"
362267,The Amazing Nina Simone,2015-10-16,0,0,6.8,5,0.6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",[]
102382,The Amazing Spider-Man 2,2014-04-16,200000000,708962323,6.504,12587,104.245,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1706, 1523, 9715, 9717, 9663, 13040, 33637]"
415842,American Assassin,2017-09-14,33000000,67200000,6.396,2820,44.783,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 9748, 13015]"
548786,American Dresser,2018-09-21,2000000,2231,5.2,12,4.262,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
858185,American Driver,2017-12-12,0,0,5.0,1,0.84,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
515387,American Exorcist,2018-10-26,0,0,4.7,10,2.456,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
517434,American Exit,2019-05-14,0,0,6.3,18,3.816,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[387, 7312, 18034, 34079, 220026, 240119]"
381078,The American Epic Sessions,2016-03-16,0,0,7.0,2,0.6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
250066,American Heist,2014-09-11,10000000,0,4.8,323,15.694,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[642, 380, 974, 15363]"
520370,The American Meme,2018-12-07,0,0,5.8,80,4.434,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
204582,An American Girl: Saige Paints the Sky,2013-07-02,0,0,7.1,26,4.199,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",[]
281506,An American Girl: Isabelle Dances Into the Spotlight,2014-07-22,0,0,6.2,15,9.467,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1691, 10551]"
367551,American Hero,2015-12-11,0,0,5.589,213,9.519,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
190859,American Sniper,2014-12-25,58800000,542300000,7.43,12319,89.096,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1589, 818, 5565, 5939, 11219, 15087, 33564, 158780, 161304, 244453, 246238]"
435473,American Violence,2017-02-03,0,0,4.635,37,7.771,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2501, 4434, 11268, 166760, 207268]"
343018,American Sharia,2015-02-01,0,0,4.6,5,1.115,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[789, 187, 11734, 155958, 160916]"
339976,American Woman,2018-06-07,0,0,6.412,125,13.477,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[904, 10235, 197430]"
171964,American Vagabond,2013-02-27,0,0,6.3,6,0.6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[582, 158718, 187056]"
395938,AmeriGeddon,2016-05-13,0,0,4.379,33,7.281,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6086, 11109, 4409, 4632, 181635]"
219674,Euro Trapped,2013-02-28,0,0,3.7,8,1.4,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
350751,Amityville Death House,2015-02-06,0,0,3.923,13,2.503,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
409281,Amityville: No Escape,2016-08-05,0,0,2.6,10,1.209,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[163053]
351043,Amnesiac,2015-08-14,3000000,0,4.6,154,10.093,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[]
83877,Amphibious 3D,2010-10-12,0,0,3.686,35,3.751,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
331781,Amy,2015-07-03,0,8413144,7.597,1132,20.546,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1416, 1803, 2367, 2635, 3017, 5565, 6782, 10649, 41352, 164296, 172383, 237105]"
180810,And Now a Word from Our Sponsor,2013-05-10,0,0,4.2,22,2.309,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
324352,Anderson's Cross,2010-05-20,300000,0,4.333,6,1.097,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10683, 258533]"
335,Once Upon a Time in the West,1968-12-21,5000000,5380118,8.289,4024,62.163,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1415, 697, 2089, 10955, 156212, 180257, 187312, 188924, 196584, 207110, 235181, 247133, 258409, 275787, 309397]"
460089,And Then There Was Eve,2017-06-18,0,0,6.0,13,1.95,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
70571,Angel Camouflaged,2010-10-19,4000000,0,6.0,1,1.712,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",[]
77957,Angels Crest,2011-12-30,0,832,5.8,39,7.323,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[697, 9872, 10794, 33998, 156948, 187056]"
255454,Angels in Stardust,2014-02-21,0,0,5.9,15,3.51,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
103747,The Angels' Share,2012-06-01,0,7034007,6.993,523,11.933,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[388, 9193, 9907]"
274626,Animal,2014-06-17,0,0,4.97,232,12.522,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1299, 1297, 6876, 5774, 3623, 18165]"
347944,Anguish,2015-07-21,0,0,4.639,83,6.898,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1284, 9712, 189449]"
253253,Animals,2014-05-15,0,0,5.7,20,3.277,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
315064,Animal Crackers,2017-06-23,17000000,13285512,6.303,173,18.164,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[2343, 291, 18165]"
255291,Animosity,2013-05-04,15,0,5.0,1,0.624,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
513340,Animals,2019-08-02,0,0,5.8,39,5.506,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 4729, 5248, 187056]"
228107,Anita B.,2014-01-28,3000000,0,5.5,52,4.699,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2450, 34094]"
619231,"Anne at 13,000 Ft.",2021-09-03,0,0,5.833,12,1.582,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[10287]
250546,Annabelle,2014-10-02,6500000,257000000,5.8,5849,46.323,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9675, 9707, 10603, 13153, 15001, 15285, 33630, 161261, 162846, 180691, 187065, 323566]"
610643,#AnneFrank. Parallel Stories,2019-10-18,0,0,7.1,47,10.059,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",[6985]
399264,Growing Up Coy,2016-06-16,0,0,7.0,20,0.803,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1981, 4098, 158718, 232375, 245273]"
518416,Another Kind of Wedding,2017-12-01,0,0,5.7,16,3.48,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5153, 13027, 18035]"
437848,Another Mother's Son,2017-03-24,0,0,6.655,29,11.858,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",[]
75576,Answers to Nothing,2011-09-22,0,0,3.853,17,2.743,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[]
201132,Antarctica: A Year on Ice,2013-09-05,1000000,0,7.148,71,6.216,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5565, 14728]"
78309,Answer This!,2011-10-13,0,0,4.4,17,2.436,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[160311]
539757,Anthropocene: The Human Epoch,2018-09-28,0,0,7.018,54,7.258,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[192938]
530624,Antiquities,2019-01-25,0,0,4.5,8,1.995,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[271, 5905, 6894, 14522, 14534, 15246, 155808, 162714, 187265]"
640696,ANYA,2019-11-26,0,0,4.0,6,2.136,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
68419,Anuvahood,2011-03-18,1000000,0,6.4,48,4.792,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
88478,Any Questions for Ben?,2012-02-09,0,0,5.3,18,3.416,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[179431]
134662,Ape,2012-08-08,0,0,6.2,11,1.4,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[526, 10123]"
160070,Apartment 1303 3D,2012-12-06,5000000,3377891,3.648,281,11.832,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
473309,Apostasy,2017-09-29,500000,434336,6.684,57,14.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6150, 10085, 11001, 155888, 172143, 200568, 226419, 240315]"
293901,Haunting of Cellblock 11,2014-07-01,0,0,4.2,25,2.896,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
267675,Apokalips X,2014-04-22,0,0,2.5,2,1.757,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
447193,April Flowers,2020-10-22,0,0,6.7,3,2.778,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
181095,The Appearing,2013-01-10,1000000,0,3.6,39,2.425,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[9712]
333088,Applesauce,2015-11-24,0,0,6.2,26,4.791,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
391709,Apprentice,2016-06-01,0,0,7.02,49,4.548,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[378, 2122, 7150, 10992]"
412189,The Arbitration,2016-08-12,0,0,6.9,9,4.748,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
59266,The Arbor,2010-10-22,0,21268,7.2,38,2.528,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[378, 6683, 10131, 10303, 10965, 14964, 187056, 188014]"
604134,Are You Proud?,2019-07-26,0,0,2.5,3,0.6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
64655,Archipelago,2011-03-04,0,0,5.537,41,5.069,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10235, 187056]"
289027,Arcadia Lost,2010-06-12,2000000,0,5.8,4,1.332,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
490004,Arizona,2018-08-24,0,0,5.495,183,12.723,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9826, 11061, 14768, 177259]"
450932,Armed Response,2017-08-04,0,52036,5.23,152,15.078,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
61033,Armless,2010-01-22,0,0,3.5,4,0.6,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
483315,Armed,2018-09-14,0,0,4.882,17,5.027,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
410199,ARQ,2016-09-16,2000000,0,6.094,1098,21.26,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4458, 4379, 10854]"
360799,Arrowhead,2017-06-23,0,0,4.833,48,9.737,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5657, 9951, 9743, 206187]"
105555,Art Is... The Permanent Revolution,2012-03-02,0,0,5.5,4,1.4,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[244141, 264392, 264393]"
473399,Arthur Miller: Writer,2017-12-08,0,0,7.3,16,6.654,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1731, 13028, 238072, 238073]"
77090,Merlin And Arthur The Lion King,2011-03-28,0,0,4.5,2,0.6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[]
256274,"As Above, So Below",2014-08-14,5000000,41900000,6.669,3192,49.437,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1454, 90, 697, 4194, 11322, 14760, 41586, 162177, 163053, 175428, 184134, 206647, 206649]"
583337,Artik,2019-09-10,0,0,4.9,22,3.099,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5451, 10714, 251976]"
152745,As I Lay Dying,2013-10-09,0,0,5.3,73,11.271,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 531, 11004, 12987, 208518]"
371445,As You Are,2016-12-08,0,0,6.9,84,7.706,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[516, 10683, 9826, 158718, 163037, 163656, 207691, 210608]"
271185,Ask Me Anything,2014-04-19,950000,0,5.634,387,13.05,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 3616, 10851, 156777, 193282]"
397003,The Asian Connection,2016-05-13,2000000,0,4.055,64,9.598,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2492, 18026, 156063, 232766]"
159024,Ass Backwards,2013-01-21,3000000,0,4.5,62,6.145,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
566063,Ask Dr. Ruth,2019-08-15,0,0,7.6,43,3.641,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5436, 10939, 162139, 163484, 226458]"
682813,Assignment,2015-07-20,0,0,6.0,1,0.6,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
79089,Assassin's Creed: Embers,2011-11-15,100000,0,6.81,108,10.518,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",[]
627463,The Assistant,2020-01-31,0,1338881,6.304,415,13.895,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[886, 14671, 167925, 174038, 187056, 239910, 254601, 261286]"
280922,Asthma,2015-10-23,0,0,6.0,71,5.092,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10685, 4048, 1824, 2679, 6782, 163204, 199221, 232037]"
110122,Astronaut: The Last Push,2012-06-01,0,0,5.3,57,6.394,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
39446,At Risk,2010-05-19,5000000,0,4.5,17,4.738,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[6085, 160313]"
432131,Black Butler: Book of the Atlantic,2017-01-21,0,0,7.699,83,11.07,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[1307, 8250, 13141, 161919, 177895, 207826, 210024]"
121789,At Any Price,2012-08-30,0,0,5.351,208,7.608,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6075, 14725, 154846]"
398891,Bakery in Brooklyn,2016-06-30,4218000,0,5.2,142,11.546,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7397, 41523]"
384470,The Ballad of Oppenheimer Park,2016-03-09,0,0,6.0,1,0.6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
15276,Barely Legal,2005-10-21,0,0,6.1,264,13.685,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6270, 445, 33490, 195997]"
378017,The Barn,2016-10-31,0,0,4.9,50,4.506,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1299, 985, 3335, 3151, 3875, 10292, 12198, 15001, 208289]"
135368,The Barrens,2012-09-28,0,0,4.9,113,12.677,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[14999]
134394,Barricade,2012-09-25,0,0,4.6,69,4.229,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[6152]
39830,Bass Ackwards,2010-01-23,0,0,5.0,13,2.419,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
180323,Bath Salt Zombies,2013-02-19,0,0,3.7,7,1.4,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14895, 14964, 156648, 164296]"
327418,Batman Unlimited: Animal Instincts,2015-05-12,0,0,5.826,144,14.531,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[9715, 6513, 33637]"
179109,Bastards,2013-08-07,0,12247,5.8,91,12.188,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9748, 187056]"
456348,Batman & Bill,2017-05-06,0,0,7.1,69,5.768,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[849, 9717]"
242643,Batman: Assault on Arkham,2014-08-12,0,4571025,7.316,1050,19.302,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[9715, 9717, 15285]"
321528,Batman vs. Robin,2015-04-03,0,0,7.172,856,15.854,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[9715, 6513, 9717, 10486, 33637, 210111, 211533, 253375]"
513574,Battle,2018-09-28,1158003,0,6.378,632,10.476,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[246, 1691, 2298, 11870, 181208, 187056, 192687]"
